date,account_id,currency,eod_balance_cny,source_system,as_of,visibility_scope
2026-07-03,AC-007,CNY,3889068.45,CORE_ACCOUNT,2026-07-03,BANK_VISIBLE_ONLY
2026-07-03,AC-008,CNY,7228061.81,CORE_ACCOUNT,2026-07-03,BANK_VISIBLE_ONLY
2026-07-03,AC-009,CNY,1255920.51,CORE_ACCOUNT,2026-07-03,BANK_VISIBLE_ONLY
2026-07-04,AC-001,CNY,30027923.14,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-04,AC-002,CNY,15136087.1,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-04,AC-003,CNY,1888678.91,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-04,AC-004,CNY,12154444.53,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-04,AC-006,CNY,5202036.81,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-04,AC-007,CNY,3535022.28,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-04,AC-008,CNY,7323612.31,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-04,AC-009,CNY,1202954.78,CORE_ACCOUNT,2026-07-04,BANK_VISIBLE_ONLY
2026-07-05,AC-001,CNY,29880457.32,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-05,AC-002,CNY,15231776.14,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-05,AC-003,CNY,1913358.45,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-05,AC-004,CNY,11308556.43,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-05,AC-006,CNY,4913403.88,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-05,AC-007,CNY,3836076.62,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-05,AC-008,CNY,7639686.67,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-05,AC-009,CNY,1309824.7,CORE_ACCOUNT,2026-07-05,BANK_VISIBLE_ONLY
2026-07-06,AC-001,CNY,32242721.45,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-06,AC-002,CNY,15595654.52,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-06,AC-003,CNY,2002597.87,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-06,AC-004,CNY,12245150.51,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-06,AC-006,CNY,5139959.59,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-06,AC-007,CNY,4012316.08,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-06,AC-008,CNY,7623178.09,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-06,AC-009,CNY,1265365.59,CORE_ACCOUNT,2026-07-06,BANK_VISIBLE_ONLY
2026-07-07,AC-001,CNY,32935102.28,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-07,AC-002,CNY,16520591.09,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-07,AC-003,CNY,2035636.97,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-07,AC-004,CNY,11389866.2,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-07,AC-006,CNY,5144272.38,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-07,AC-007,CNY,3814299.57,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-07,AC-008,CNY,7657490.43,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-07,AC-009,CNY,1311161.6,CORE_ACCOUNT,2026-07-07,BANK_VISIBLE_ONLY
2026-07-08,AC-001,CNY,32727280.06,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
2026-07-08,AC-002,CNY,17795040.19,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
2026-07-08,AC-003,CNY,1951973.04,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
2026-07-08,AC-004,CNY,11916874.07,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
2026-07-08,AC-006,CNY,5319631.98,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
2026-07-08,AC-007,CNY,4167997.72,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
2026-07-08,AC-008,CNY,7290383.64,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
2026-07-08,AC-009,CNY,1348496.63,CORE_ACCOUNT,2026-07-08,BANK_VISIBLE_ONLY
